0,569,
1,583,
2,897,
3,888,
4,757.8,
5,645.33333333333,
6,614.42857142857,
7,628.5,
8,644.77777777778,
9,634.6,
10,672.09090909091,
11,712.16666666667,
12,659.46153846154,
13,673.71428571429,
14,692.73333333333,
15,690.5,
16,740.05882352941,
17,755.88888888889,
18,752.05263157895,
19,716.2,
20,707.66666666667,
21,677.45454545455,
22,663.95652173913,
23,668.66666666667,
24,645.96,
25,644.76923076923,
26,653.74074074074,
27,653.5,
28,644.44827586207,
29,661.8,
30,669.12903225806,
31,665.875,
32,665.24242424242,
33,658.11764705882,
34,663.85714285714,
35,646.11111111111,
36,657.32432432432,
37,641.42105263158,
38,629.71794871795,
39,635.1,
40,620.65853658537,
41,622.04761904762,
42,623.60465116279,
43,639.81818181818,
44,640.11111111111,
45,643.52173913043,
46,634.48936170213,
47,622,
48,623.20408163265,
49,638.36,
50,657.58823529412,
51,645.61538461538,
52,644.20754716981,
53,645.40740740741,
54,662.2,
55,650.85714285714,
56,659.35087719298,
57,658,
58,648.35593220339,
59,659.46666666667,
60,654.04918032787,
61,644.22580645161,
62,638.14285714286,
63,631.09375,
64,622.53846153846,
65,623.54545454545,
66,626.67164179104,
67,618.02941176471,
68,632.88405797101,
69,635.65714285714,
70,629.45070422535,
71,642.25,
72,644.91780821918,
73,639.16216216216,
74,641.4,
75,647.89473684211,
76,648.55844155844,
77,645.25641025641,
78,644.64556962025,
79,658.875,
80,655.91358024691,
81,656.34146341463,
82,655,
83,648.7619047619,
84,642.22352941176,
85,637.20930232558,
86,634.37931034483,
87,631.52272727273,
88,626.70786516854,
89,630.62222222222,
90,631.61538461538,
91,639.65217391304,
92,634.72043010753,
93,643.95744680851,
94,638.03157894737,
95,631.66666666667,
96,632.11340206186,
97,627.55102040816,
98,624.91919191919,
99,629.06,
100,631.13861386139,
101,629.52941176471,
102,627.33009708738,
103,627.07692307692,
104,628.10476190476,
105,625.03773584906,
106,627.05607476636,
107,635.62962962963,
108,630.32110091743,
109,630.98181818182,
110,631.81081081081,
111,626.69642857143,
112,632.64601769912,
113,633.89473684211,
114,630.2,
115,629.05172413793,
116,631.80341880342,
117,632.57627118644,
118,631.57142857143,
119,632.15,
120,632.90082644628,
121,633.98360655738,
122,638.18699186992,
123,637.27419354839,
124,632.792,
125,627.98412698413,
126,624.6062992126,
127,624.140625,
128,619.49612403101,
129,614.93846153846,
130,610.92366412214,
131,611.81818181818,
132,611.85714285714,
133,614.53731343284,
134,612.79259259259,
135,611.29411764706,
136,613.11678832117,
137,613.20289855072,
138,613.5035971223,
139,617.75714285714,
140,613.55319148936,
141,609.40845070423,
142,605.36363636364,
143,604.38888888889,
144,604.66896551724,
145,600.69863013699,
146,597.32653061224,
147,603.91891891892,
148,607.40268456376,
149,607.89333333333,
150,604.13907284768,
151,603.96052631579,
152,602.47712418301,
153,605.66233766234,
154,608.09677419355,
155,606.24358974359,
156,604.70700636943,
157,602.82278481013,
158,599.45283018868,
159,598.475,
160,595.44720496894,
161,593.88888888889,
162,595.0981595092,
163,595.19512195122,
164,597.55757575758,
165,594.27710843373,
166,590.88023952096,
167,589.38095238095,
168,593.02366863905,
169,592.97647058824,
170,592.97660818713,
171,598.04651162791,
172,598.54913294798,
173,596.06896551724,
174,595.11428571429,
175,593.22727272727,
176,596.19774011299,
177,599.37078651685,
178,599.79329608939,
179,605.01111111111,
180,602.7679558011,
181,606.50549450549,
182,605.33879781421,
183,604.33695652174,
184,604.56756756757,
185,602.1935483871,
186,601.97326203209,
187,602.72340425532,
188,599.9417989418,
189,597.63157894737,
190,594.6335078534,
191,592.04166666667,
192,595.99481865285,
193,593.86597938144,
194,592.70256410256,
195,595.02040816327,
196,592.20812182741,
197,596.78787878788,
198,600.1256281407,
199,597.26,
200,598.05472636816,
201,595.61386138614,
202,600.73399014778,
203,602.58823529412,
204,599.85853658537,
205,602,
206,603.10628019324,
207,604.47115384615,
208,603.4976076555,
209,603.37142857143,
210,602.55450236967,
211,603.15094339623,
212,600.55868544601,
213,598.00934579439,
214,600.08837209302,
215,599.21296296296,
216,600.91705069124,
217,602.02752293578,
218,601.20091324201,
219,598.58181818182,
220,602.06787330317,
221,601.99099099099,
222,604.4798206278,
223,605.90178571429,
224,604.21777777778,
225,606.23008849558,
226,605.17621145374,
227,603.02631578947,
228,601.56768558952,
229,603.46086956522,
230,603.38961038961,
231,605.05172413793,
232,605.25751072961,
233,608.05128205128,
234,609.53617021277,
235,607.39830508475,
236,607.63291139241,
237,607.17647058824,
238,608.89958158996,
239,609.825,
240,610.21161825726,
241,608.09090909091,
242,605.69958847737,
243,605.09016393443,
244,602.92653061224,
245,605.33333333333,
246,602.98380566802,
247,600.66935483871,
248,602.41365461847,
249,602.584,
250,603.36653386454,
251,604.53174603175,
252,603.79841897233,
253,603.38582677165,
254,602.34901960784,
255,602.3046875,
256,603.70038910506,
257,604.01550387597,
258,605.4555984556,
259,606.5,
260,604.86973180077,
261,602.67175572519,
262,605.71482889734,
263,603.62121212121,
264,602.99245283019,
265,605.96992481203,
266,607.74157303371,
267,605.71641791045,
268,604.14498141264,
269,604.21481481481,
270,607.46494464945,
271,605.98529411765,
272,606.92673992674,
273,609.47445255474,
274,607.34909090909,
275,609.5,
276,611.18050541516,
277,611.85611510791,
278,612.6917562724,
279,610.62857142857,
280,610.51601423488,
281,610.65957446809,
282,608.78091872792,
283,608.89436619718,
284,608.97192982456,
285,608.8951048951,
286,610.38675958188,
287,608.35416666667,
288,608.96539792388,
289,606.95862068966,
290,608.27835051546,
291,606.28082191781,
292,604.59726962457,
293,604.91836734694,
294,607.07457627119,
295,605.22297297297,
296,605.47138047138,
297,606.91275167785,
298,606.45150501672,
299,604.51333333333,
300,606.24252491694,
301,604.59602649007,
302,602.91419141914,
303,601.375,
304,604.56721311475,
305,602.67320261438,
306,601.13029315961,
307,603.64285714286,
308,602.46278317152,
309,601.92903225806,
310,600.07395498392,
311,598.23076923077,
312,596.57188498403,
313,599.35668789809,
314,599.34285714286,
315,597.58227848101,
316,598.48895899054,
317,596.70440251572,
318,595.26332288401,
319,593.48125,
320,595.51713395639,
321,598.6397515528,
322,596.94427244582,
323,595.49382716049,
324,595.54769230769,
325,595.08588957055,
